     841       0     841
  3299  3068    2   2  1711
  3899  3068    2   2  5513
  3299  3070    2   2  1756
  3899  3070    2   2  5705
  3299  3072    2   2  1814
  3899  3072    2   2  5663
  3299  3074    2   2  1742
  3899  3074    2   2  5665
  3299  3076    2   2  1711
  3899  3076    2   2  5811
  3299  3078    2   2  1760
  3899  3078    2   2  5771
  3299  3080    2   2  1903
  3899  3080    2   2  5812
  3299  3082    2   2  1915
  3899  3082    2   2  5790
  3299  3084    2   2  1837
  3899  3084    2   2  5840
  3299  3086    2   2  1886
  3899  3086    2   2  5867
  3299  3088    2   2  1979
  3899  3088    2   2  5819
  3299  3090    2   2  2011
  3899  3090    2   2  5958
  3299  3092    2   2  2008
  3899  3092    2   2  6040
  3299  3094    2   2  2004
  3899  3094    2   2  6048
  3299  3096    2   2  2034
  3899  3096    2   2  6039
  3299  3098    2   2  1955
  3899  3098    2   2  5941
  3299  3100    2   2  1992
  3899  3100    2   2  5927
  3299  3102    2   2  1939
  3899  3102    2   2  5757
  3299  3104    2   2  1997
  3899  3104    2   2  5753
  3299  3106    2   2  2044
  3899  3106    2   2  5773
  3299  3108    2   2  1925
  3899  3108    2   2  5741
  3299  3110    2   2  1811
  3899  3110    2   2  5913
  3299  3112    2   2  1738
  3899  3112    2   2  5779
  3299  3114    2   2  1678
  3899  3114    2   2  5720
  3299  3116    2   2  1584
  3899  3116    2   2  5740
  3299  3118    2   2  1421
  3899  3118    2   2  5741
  3299  3120    2   2  1207
  3899  3120    2   2  5787
  3299  3122    2   2   931
  3899  3122    2   2  5724
  3299  3124    2   2   692
  3899  3124    2   2  5721
  3299  3126    2   2   717
  3899  3126    2   2  5670
  3299  3128    2   2   708
  3899  3128    2   2  5643
  3299  3130    2   2   610
  3899  3130    2   2  5606
  3299  3132    2   2   533
  3899  3132    2   2  5563
  3299  3134    2   2   504
  3899  3134    2   2  5716
  3299  3136    2   2   485
  3899  3136    2   2  5732
  3299  3138    2   2   469
  3899  3138    2   2  5430
  3299  3140    2   2   427
  3899  3140    2   2  5295
  3299  3142    2   2   387
  3899  3142    2   2  5367
  3299  3144    2   2   382
  3899  3144    2   2  5495
  3299  3146    2   2   375
  3899  3146    2   2  5837
  3299  3148    2   2   373
  3899  3148    2   2  5704
  3299  3150    2   2   377
  3899  3150    2   2  5785
  3299  3152    2   2   380
  3899  3152    2   2  5820
  3299  3154    2   2   381
  3899  3154    2   2  5951
  3299  3156    2   2   391
  3899  3156    2   2  6321
  3299  3158    2   2   408
  3899  3158    2   2  5658
  3299  3160    2   2   433
  3899  3160    2   2  5107
  3299  3162    2   2   459
  3899  3162    2   2  5233
  3299  3164    2   2   485
  3899  3164    2   2  5699
  3299  3166    2   2   512
  3899  3166    2   2  5664
  3299  3168    2   2   530
  3899  3168    2   2  5426
  3299  3170    2   2   583
  3899  3170    2   2  5570
  3299  3172    2   2   658
  3899  3172    2   2  5647
  3299  3174    2   2   724
  3899  3174    2   2  5639
  3299  3176    2   2   778
  3899  3176    2   2  5549
  3299  3178    2   2   878
  3899  3178    2   2  5386
  3299  3180    2   2   961
  3899  3180    2   2  5033
  3299  3182    2   2   993
  3899  3182    2   2  4879
  3299  3184    2   2  1023
  3899  3184    2   2  4987
  3299  3186    2   2  1173
  3899  3186    2   2  4788
  3299  3188    2   2  1393
  3899  3188    2   2  4565
  3299  3190    2   2  1639
  3899  3190    2   2  4844
  3299  3192    2   2  1615
  3899  3192    2   2  5260
  3299  3194    2   2  1195
  3899  3194    2   2  5809
  3299  3196    2   2  1151
  3899  3196    2   2  6531
  3299  3198    2   2  1191
  3899  3198    2   2  6153
  3299  3200    2   2  1153
  3899  3200    2   2  5250
  3299  3202    2   2  1075
  3899  3202    2   2  4719
  3299  3204    2   2  1063
  3899  3204    2   2  4632
  3299  3206    2   2  1079
  3899  3206    2   2  4829
  3299  3208    2   2  1017
  3899  3208    2   2  5386
  3299  3210    2   2   967
  3899  3210    2   2  5340
  3299  3212    2   2   913
  3899  3212    2   2  5176
  3299  3214    2   2   731
  3899  3214    2   2  5374
  3299  3216    2   2   613
  3899  3216    2   2  5393
  3299  3218    2   2   491
  3899  3218    2   2  5404
  3299  3220    2   2   383
  3899  3220    2   2  5555
  3299  3222    2   2   324
  3899  3222    2   2  5552
  3299  3224    2   2   174
  3899  3224    2   2  5437
  3299  3226    2   2   158
  3899  3226    2   2  5373
  3299  3228    2   2   134
  3899  3228    2   2  5483
  3299  3230    2   2   112
  3899  3230    2   2  5648
  3299  3232    2   2   100
  3899  3232    2   2  5586
  3299  3234    2   2    96
  3899  3234    2   2  5616
  3299  3236    2   2    95
  3899  3236    2   2  5622
  3299  3238    2   2    92
  3899  3238    2   2  5637
  3299  3240    2   2    88
  3899  3240    2   2  5746
  3299  3242    2   2    83
  3899  3242    2   2  5659
  3299  3244    2   2    75
  3899  3244    2   2  5650
  3299  3246    2   2    67
  3899  3246    2   2  5707
  3299  3248    2   2    59
  3899  3248    2   2  5756
  3299  3250    2   2    20
  3899  3250    2   2  5670
  3299  3252    2   2     1
  3899  3252    2   2  5703
  3899  3254    2   2  5810
