    8943    2630    3644    1558     600     322     155      32       2       0       0
665 47 1 1 535
716 47 1 1 7
717 47 1 1 10
791 47 1 1 33
792 47 1 1 10
797 47 1 1 40
580 48 1 1 10
631 48 1 1 4
652 48 1 1 335
653 48 1 1 382
662 48 1 1 254
667 48 1 1 335
696 48 1 1 348
704 48 1 1 14
705 48 1 1 17
742 48 1 1 2
770 48 1 1 3
771 48 1 1 20
784 48 1 1 243
785 48 1 1 238
788 48 1 1 32
797 48 1 1 1
631 49 1 1 21
653 49 1 1 221
663 49 1 1 14
667 49 1 1 223
705 49 1 1 5
742 49 1 1 2
771 49 1 1 9
785 49 1 1 27
797 49 1 1 47
653 50 1 1 7
655 50 1 1 220
656 50 1 1 252
657 50 1 1 257
660 50 1 1 203
667 50 1 1 11
694 50 1 1 379
707 50 1 1 9
742 50 1 1 1
778 50 1 1 14
779 50 1 1 46
780 50 1 1 67
781 50 1 1 8
789 50 1 1 1
796 50 1 1 15
797 50 1 1 45
627 51 1 1 1
628 51 1 1 9
629 51 1 1 24
652 51 1 1 317
653 51 1 1 303
654 51 1 1 119
655 51 1 1 95
657 51 1 1 53
661 51 1 1 63
695 51 1 1 18
707 51 1 1 18
779 51 1 1 102
792 51 1 1 7
793 51 1 1 24
797 51 1 1 7
574 52 1 1 4
627 52 1 1 21
656 52 1 1 1
657 52 1 1 2
658 52 1 1 5
667 52 1 1 1
694 52 1 1 25
738 52 1 1 45
739 52 1 1 16
794 52 1 1 17
626 53 1 1 17
627 53 1 1 47
694 53 1 1 21
738 53 1 1 32
774 53 1 1 1
778 53 1 1 1
786 53 1 1 8
787 53 1 1 14
788 53 1 1 2
789 53 1 1 6
794 53 1 1 52
795 53 1 1 51
572 54 1 1 29
625 54 1 1 11
654 54 1 1 19
655 54 1 1 3
669 54 1 1 212
694 54 1 1 17
738 54 1 1 5
773 54 1 1 3
774 54 1 1 3
783 54 1 1 12
572 55 1 1 16
624 55 1 1 9
625 55 1 1 42
654 55 1 1 10
669 55 1 1 20
694 55 1 1 24
695 55 1 1 3
771 55 1 1 2
772 55 1 1 5
773 55 1 1 8
774 55 1 1 3
781 55 1 1 5
782 55 1 1 24
783 55 1 1 16
572 56 1 1 9
623 56 1 1 12
654 56 1 1 2
694 56 1 1 29
695 56 1 1 2
705 56 1 1 1
706 56 1 1 1
736 56 1 1 78
737 56 1 1 9
769 56 1 1 3
774 56 1 1 2
572 57 1 1 5
623 57 1 1 43
